22:1:1971:V:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:null
23:1:1971:S:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:Post
24:1:1971:D:false:Sfanta Xenia:false:null
25:1:1971:L:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:null
26:1:1971:M:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:null
27:1:1971:M:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:null
28:1:1971:J:false:Sfantul Efrem Sirul, Paladie si Iacob:false:Post
29:1:1971:V:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:null
30:1:1971:S:true:Sfintii Trei Ierarhi:true:Post
31:1:1971:D:false:Sfintii Chir si Ioan:false:null
1:1:1972:S:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1972:D:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:null
3:1:1972:L:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:null
4:1:1972:M:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:null
5:1:1972:M:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:null
6:1:1972:J:true:Boboteaza - Botezul Domnului:true:Post negru
7:1:1972:V:true:Soborul Sfantului Ioan Botezatorul:true:null
8:1:1972:S:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:Dezlegare la peste
9:1:1972:D:false:Sfantul Mucenic Polieuct:false:null
10:1:1972:L:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:null
11:1:1972:M:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:null
12:1:1972:M:false:Sfanta Mucenita Tatiana:false:null
13:1:1972:J:false:Sfintii Mucenici Ermil si Stratonic:false:Post
14:1:1972:V:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:null
15:1:1972:S:false:Sfantul Cuvios Pavel Tebeul:false:Post
16:1:1972:D:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:null
17:1:1972:L:true:Sfantul Antonie cel Mare:false:null
18:1:1972:M:true:Sfintii Atanasie si Chiril:false:null
19:1:1972:M:false:Sfantul Macarie Egipteanul:false:null
20:1:1972:J:true:Sfantul Eftimie cel Mare:false:Post
21:1:1972:V:false:Sfantul Maxim Marturisitorul:false:null
22:1:1972:S:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:Post
23:1:1972:D:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:null
24:1:1972:L:false:Sfanta Xenia:false:null
25:1:1972:M:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:null
26:1:1972:M:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:null
27:1:1972:J:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:Post
28:1:1972:V:false:Sfantul Efrem Sirul, Paladie si Iacob:false:null
29:1:1972:S:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:Post
30:1:1972:D:true:Sfintii Trei Ierarhi:true:null
31:1:1972:L:false:Sfintii Chir si Ioan:false:null
1:1:1973:L:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1973:M:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:null
3:1:1973:M:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:null
4:1:1973:J:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:Harti
5:1:1973:V:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:null
6:1:1973:S:true:Boboteaza - Botezul Domnului:true:Post negru
7:1:1973:D:true:Soborul Sfantului Ioan Botezatorul:true:null
8:1:1973:L:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:null
9:1:1973:M:false:Sfantul Mucenic Polieuct:false:null
10:1:1973:M:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:null
11:1:1973:J:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:Post
12:1:1973:V:false:Sfanta Mucenita Tatiana:false:null
13:1:1973:S:false:Sfintii Mucenici Ermil si Stratonic:false:Post
14:1:1973:D:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:null
15:1:1973:L:false:Sfantul Cuvios Pavel Tebeul:false:null
16:1:1973:M:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:null
17:1:1973:M:true:Sfantul Antonie cel Mare:false:null
18:1:1973:J:true:Sfintii Atanasie si Chiril:false:Post
19:1:1973:V:false:Sfantul Macarie Egipteanul:false:null
20:1:1973:S:true:Sfantul Eftimie cel Mare:false:Post
21:1:1973:D:false:Sfantul Maxim Marturisitorul:false:null
22:1:1973:L:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:null
23:1:1973:M:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:null
24:1:1973:M:false:Sfanta Xenia:false:null
25:1:1973:J:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:Post
26:1:1973:V:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:null
27:1:1973:S:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:Post
28:1:1973:D:false:Sfantul Efrem Sirul, Paladie si Iacob:false:null
29:1:1973:L:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:null
30:1:1973:M:true:Sfintii Trei Ierarhi:true:null
31:1:1973:M:false:Sfintii Chir si Ioan:false:null
1:1:1974:M:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1974:M:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:null
3:1:1974:J:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:Harti
4:1:1974:V:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:null
5:1:1974:S:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:Dezlegare la oua, lapte, branza
6:1:1974:D:true:Boboteaza - Botezul Domnului:true:Post
7:1:1974:L:true:Soborul Sfantului Ioan Botezatorul:true:null
8:1:1974:M:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:null
9:1:1974:M:false:Sfantul Mucenic Polieuct:false:null
10:1:1974:J:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:Post
11:1:1974:V:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:null
12:1:1974:S:false:Sfanta Mucenita Tatiana:false:Post
13:1:1974:D:false:Sfintii Mucenici Ermil si Stratonic:false:null
14:1:1974:L:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:null
15:1:1974:M:false:Sfantul Cuvios Pavel Tebeul:false:null
16:1:1974:M:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:null
17:1:1974:J:true:Sfantul Antonie cel Mare:false:Post
18:1:1974:V:true:Sfintii Atanasie si Chiril:false:null
19:1:1974:S:false:Sfantul Macarie Egipteanul:false:Post
20:1:1974:D:true:Sfantul Eftimie cel Mare:false:null
21:1:1974:L:false:Sfantul Maxim Marturisitorul:false:null
22:1:1974:M:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:null
23:1:1974:M:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:null
24:1:1974:J:false:Sfanta Xenia:false:Post
25:1:1974:V:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:null
26:1:1974:S:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:Post
27:1:1974:D:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:null
28:1:1974:L:false:Sfantul Efrem Sirul, Paladie si Iacob:false:null
29:1:1974:M:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:null
30:1:1974:M:true:Sfintii Trei Ierarhi:true:null
31:1:1974:J:false:Sfintii Chir si Ioan:false:Post
1:1:1975:M:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1975:J:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:Harti
3:1:1975:V:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:null
4:1:1975:S:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:Dezlegare la oua, lapte, branza
5:1:1975:D:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:null
6:1:1975:L:true:Boboteaza - Botezul Domnului:true:null
7:1:1975:M:true:Soborul Sfantului Ioan Botezatorul:true:null
8:1:1975:M:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:null
9:1:1975:J:false:Sfantul Mucenic Polieuct:false:Post
10:1:1975:V:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:null
11:1:1975:S:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:Post
12:1:1975:D:false:Sfanta Mucenita Tatiana:false:null
13:1:1975:L:false:Sfintii Mucenici Ermil si Stratonic:false:null
14:1:1975:M:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:null
15:1:1975:M:false:Sfantul Cuvios Pavel Tebeul:false:null
16:1:1975:J:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:Post
17:1:1975:V:true:Sfantul Antonie cel Mare:false:null
18:1:1975:S:true:Sfintii Atanasie si Chiril:false:Post
19:1:1975:D:false:Sfantul Macarie Egipteanul:false:null
20:1:1975:L:true:Sfantul Eftimie cel Mare:false:null
21:1:1975:M:false:Sfantul Maxim Marturisitorul:false:null
22:1:1975:M:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:null
23:1:1975:J:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:Post
24:1:1975:V:false:Sfanta Xenia:false:null
25:1:1975:S:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:Post
26:1:1975:D:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:null
27:1:1975:L:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:null
28:1:1975:M:false:Sfantul Efrem Sirul, Paladie si Iacob:false:null
29:1:1975:M:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:null
30:1:1975:J:true:Sfintii Trei Ierarhi:true:Post
31:1:1975:V:false:Sfintii Chir si Ioan:false:null
1:1:1976:J:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1976:V:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:null
3:1:1976:S:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:Harti
4:1:1976:D:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:null
5:1:1976:L:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:null
6:1:1976:M:true:Boboteaza - Botezul Domnului:true:Post negru
7:1:1976:M:true:Soborul Sfantului Ioan Botezatorul:true:null
8:1:1976:J:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:Dezlegare la peste
9:1:1976:V:false:Sfantul Mucenic Polieuct:false:null
10:1:1976:S:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:Post
11:1:1976:D:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:null
12:1:1976:L:false:Sfanta Mucenita Tatiana:false:null
13:1:1976:M:false:Sfintii Mucenici Ermil si Stratonic:false:null
14:1:1976:M:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:null
15:1:1976:J:false:Sfantul Cuvios Pavel Tebeul:false:Post
16:1:1976:V:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:null
17:1:1976:S:true:Sfantul Antonie cel Mare:false:Post
18:1:1976:D:true:Sfintii Atanasie si Chiril:false:null
19:1:1976:L:false:Sfantul Macarie Egipteanul:false:null
20:1:1976:M:true:Sfantul Eftimie cel Mare:false:null
21:1:1976:M:false:Sfantul Maxim Marturisitorul:false:null
22:1:1976:J:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:Post
23:1:1976:V:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:null
24:1:1976:S:false:Sfanta Xenia:false:Post
25:1:1976:D:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:null
26:1:1976:L:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:null
27:1:1976:M:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:null
28:1:1976:M:false:Sfantul Efrem Sirul, Paladie si Iacob:false:null
29:1:1976:J:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:Post
30:1:1976:V:true:Sfintii Trei Ierarhi:true:null
31:1:1976:S:false:Sfintii Chir si Ioan:false:Post
1:1:1977:S:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1977:D:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:null
3:1:1977:L:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:null
4:1:1977:M:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:null
5:1:1977:M:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:null
6:1:1977:J:true:Boboteaza - Botezul Domnului:true:Post negru
7:1:1977:V:true:Soborul Sfantului Ioan Botezatorul:true:null
8:1:1977:S:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:Dezlegare la peste
9:1:1977:D:false:Sfantul Mucenic Polieuct:false:null
10:1:1977:L:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:null
11:1:1977:M:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:null
12:1:1977:M:false:Sfanta Mucenita Tatiana:false:null
13:1:1977:J:false:Sfintii Mucenici Ermil si Stratonic:false:Post
14:1:1977:V:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:null
15:1:1977:S:false:Sfantul Cuvios Pavel Tebeul:false:Post
16:1:1977:D:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:null
17:1:1977:L:true:Sfantul Antonie cel Mare:false:null
18:1:1977:M:true:Sfintii Atanasie si Chiril:false:null
19:1:1977:M:false:Sfantul Macarie Egipteanul:false:null
20:1:1977:J:true:Sfantul Eftimie cel Mare:false:Post
21:1:1977:V:false:Sfantul Maxim Marturisitorul:false:null
22:1:1977:S:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:Post
23:1:1977:D:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:null
24:1:1977:L:false:Sfanta Xenia:false:null
25:1:1977:M:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:null
26:1:1977:M:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:null
27:1:1977:J:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:Post
28:1:1977:V:false:Sfantul Efrem Sirul, Paladie si Iacob:false:null
29:1:1977:S:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:Post
30:1:1977:D:true:Sfintii Trei Ierarhi:true:null
31:1:1977:L:false:Sfintii Chir si Ioan:false:null
1:1:1978:D:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1978:L:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:null
3:1:1978:M:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:null
4:1:1978:M:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:null
5:1:1978:J:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:Harti
6:1:1978:V:true:Boboteaza - Botezul Domnului:true:Post negru
7:1:1978:S:true:Soborul Sfantului Ioan Botezatorul:true:Harti
8:1:1978:D:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:null
9:1:1978:L:false:Sfantul Mucenic Polieuct:false:null
10:1:1978:M:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:null
11:1:1978:M:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:null
12:1:1978:J:false:Sfanta Mucenita Tatiana:false:Post
13:1:1978:V:false:Sfintii Mucenici Ermil si Stratonic:false:null
14:1:1978:S:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:Post
15:1:1978:D:false:Sfantul Cuvios Pavel Tebeul:false:null
16:1:1978:L:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:null
17:1:1978:M:true:Sfantul Antonie cel Mare:false:null
18:1:1978:M:true:Sfintii Atanasie si Chiril:false:null
19:1:1978:J:false:Sfantul Macarie Egipteanul:false:Post
20:1:1978:V:true:Sfantul Eftimie cel Mare:false:null
21:1:1978:S:false:Sfantul Maxim Marturisitorul:false:Post
22:1:1978:D:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:null
23:1:1978:L:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:null
24:1:1978:M:false:Sfanta Xenia:false:null
25:1:1978:M:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:null
26:1:1978:J:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:Post
27:1:1978:V:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:null
28:1:1978:S:false:Sfantul Efrem Sirul, Paladie si Iacob:false:Post
29:1:1978:D:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:null
30:1:1978:L:true:Sfintii Trei Ierarhi:true:null
31:1:1978:M:false:Sfintii Chir si Ioan:false:null
1:1:1979:L:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1979:M:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:null
3:1:1979:M:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:null
4:1:1979:J:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:Harti
5:1:1979:V:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:null
6:1:1979:S:true:Boboteaza - Botezul Domnului:true:Post negru
7:1:1979:D:true:Soborul Sfantului Ioan Botezatorul:true:null
8:1:1979:L:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:null
9:1:1979:M:false:Sfantul Mucenic Polieuct:false:null
10:1:1979:M:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:null
11:1:1979:J:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:Post
12:1:1979:V:false:Sfanta Mucenita Tatiana:false:null
13:1:1979:S:false:Sfintii Mucenici Ermil si Stratonic:false:Post
14:1:1979:D:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:null
15:1:1979:L:false:Sfantul Cuvios Pavel Tebeul:false:null
16:1:1979:M:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:null
17:1:1979:M:true:Sfantul Antonie cel Mare:false:null
18:1:1979:J:true:Sfintii Atanasie si Chiril:false:Post
19:1:1979:V:false:Sfantul Macarie Egipteanul:false:null
20:1:1979:S:true:Sfantul Eftimie cel Mare:false:Post
21:1:1979:D:false:Sfantul Maxim Marturisitorul:false:null
22:1:1979:L:false:Sfantul Apostol Timotei; Sfantul Anastasie Persul:false:null
23:1:1979:M:false:Sfantul Clement de Ancira; Sfantul Paulin de Nolla:false:null
24:1:1979:M:false:Sfanta Xenia:false:null
25:1:1979:J:true:Sfantul Grigorie de Nazianz; Sfantul Bretanion:false:Post
26:1:1979:V:true:Sfantul Xenofont, sotia sa, Maria, si fiii lor Arcadie si Ioan; Sfantul Ierarh Iosif cel Milostiv:false:null
27:1:1979:S:true:Aducerea moastelor Sfantului Ioan Gura de Aur:true:Post
28:1:1979:D:false:Sfantul Efrem Sirul, Paladie si Iacob:false:null
29:1:1979:L:false:Aducerea moastelor Sfantului Ignatie Teoforul:false:null
30:1:1979:M:true:Sfintii Trei Ierarhi:true:null
31:1:1979:M:false:Sfintii Chir si Ioan:false:null
1:1:1980:M:true:Taierea Imprejur cea dupa trup a Domnului; Sfantul Vasile cel Mare (Anul Nou. Tedeum):true:null
2:1:1980:M:false:Sfantul Serafim de Sarov; Sfantul Silvestru, episcopul Romei:false:null
3:1:1980:J:false:Sfantul Proroc Maleahi; Sfantul Mucenic Gordie:false:Harti
4:1:1980:V:false:Soborul Sfintilor 70 de Apostoli; Cuviosul Teoctist:false:null
5:1:1980:S:false:Ajunul Bobotezei; Sfantul Mucenic Teotempt si Sfanta Mucenita Teona; Cuvioasa Sinclitichia:false:Dezlegare la oua, lapte, branza
6:1:1980:D:true:Boboteaza - Botezul Domnului:true:Post
7:1:1980:L:true:Soborul Sfantului Ioan Botezatorul:true:null
8:1:1980:M:false:Sfantul Cuvios Gheorghe Hozevitul; Cuvioasa Domnica :false:null
9:1:1980:M:false:Sfantul Mucenic Polieuct:false:null
10:1:1980:J:true:Cuviosul Antipa de la Calapodesti; Sfantul Grigorie al Nisei:false:Post
11:1:1980:V:true:Cuviosul Teodosie cel Mare, incepatorul vietii de obste:false:null
12:1:1980:S:false:Sfanta Mucenita Tatiana:false:Post
13:1:1980:D:false:Sfintii Mucenici Ermil si Stratonic:false:null
14:1:1980:L:false:Sfanta Nina; Sfintii Parinti ucisi in Sinai si Rait; Odovania Praznicului Botezului Domnului:false:null
15:1:1980:M:false:Sfantul Cuvios Pavel Tebeul:false:null
16:1:1980:M:false:Inchinarea cinstitului lant al Sfantului Apostol Petru :false:null
17:1:1980:J:true:Sfantul Antonie cel Mare:false:Post
18:1:1980:V:true:Sfintii Atanasie si Chiril:false:null
19:1:1980:S:false:Sfantul Macarie Egipteanul:false:Post
20:1:1980:D:true:Sfantul Eftimie cel Mare:false:null
21:1:1980:L:false:Sfantul Maxim Marturisitorul:false:null
